timestamp,window,sample,ir_raw,red_raw,true_hr
2026-04-18T20:06:54.359,1,235,174697,149020,84.0
2026-04-18T20:06:54.399,1,236,174697,149020,84.0
2026-04-18T20:06:54.438,1,237,174697,149020,84.0
2026-04-18T20:06:54.478,1,238,174906,149342,84.0
2026-04-18T20:06:54.518,1,239,174906,149342,84.0
2026-04-18T20:06:54.558,1,240,174906,149342,84.0
2026-04-18T20:06:54.598,1,241,174906,149342,84.0
2026-04-18T20:06:54.638,1,242,174500,148535,84.0
2026-04-18T20:06:54.678,1,243,174500,148535,84.0
2026-04-18T20:06:54.718,1,244,174500,148535,84.0
2026-04-18T20:06:54.758,1,245,174500,148535,84.0
2026-04-18T20:06:54.797,1,246,173310,146055,84.0
2026-04-18T20:06:54.838,1,247,173310,146055,84.0
2026-04-18T20:06:54.878,1,248,173310,146055,84.0
2026-04-18T20:06:54.918,1,249,173310,146055,84.0
2026-04-18T20:06:54.958,1,250,172171,143845,84.0
2026-04-18T20:06:57.435,2,0,176181,155059,88.0
2026-04-18T20:06:57.475,2,1,176181,155059,88.0
2026-04-18T20:06:57.515,2,2,175975,153715,88.0
2026-04-18T20:06:57.556,2,3,175975,153715,88.0
2026-04-18T20:06:57.595,2,4,175975,153715,88.0
2026-04-18T20:06:57.635,2,5,175975,153715,88.0
2026-04-18T20:06:57.675,2,6,175425,151488,88.0
2026-04-18T20:06:57.715,2,7,175425,151488,88.0
2026-04-18T20:06:57.755,2,8,175425,151488,88.0
2026-04-18T20:06:57.795,2,9,175425,151488,88.0
2026-04-18T20:06:57.835,2,10,174657,149008,88.0
2026-04-18T20:06:57.874,2,11,174657,149008,88.0
2026-04-18T20:06:57.915,2,12,174657,149008,88.0
2026-04-18T20:06:57.954,2,13,174657,149008,88.0
2026-04-18T20:06:57.995,2,14,174037,146919,88.0
2026-04-18T20:06:58.035,2,15,174037,146919,88.0
2026-04-18T20:06:58.074,2,16,174037,146919,88.0
2026-04-18T20:06:58.114,2,17,174037,146919,88.0
2026-04-18T20:06:58.154,2,18,173967,146948,88.0
2026-04-18T20:06:58.194,2,19,173967,146948,88.0
2026-04-18T20:06:58.234,2,20,173967,146948,88.0
2026-04-18T20:06:58.274,2,21,173967,146948,88.0
2026-04-18T20:06:58.314,2,22,174169,147664,88.0
2026-04-18T20:06:58.354,2,23,174169,147664,88.0
2026-04-18T20:06:58.394,2,24,174169,147664,88.0
2026-04-18T20:06:58.434,2,25,174169,147664,88.0
2026-04-18T20:06:58.474,2,26,174322,148096,88.0
2026-04-18T20:06:58.514,2,27,174322,148096,88.0
2026-04-18T20:06:58.554,2,28,174322,148096,88.0
2026-04-18T20:06:58.594,2,29,174322,148096,88.0
2026-04-18T20:06:58.634,2,30,174509,148394,88.0
2026-04-18T20:06:58.674,2,31,174509,148394,88.0
2026-04-18T20:06:58.713,2,32,174509,148394,88.0
2026-04-18T20:06:58.754,2,33,174509,148394,88.0
2026-04-18T20:06:58.793,2,34,174888,149467,88.0
2026-04-18T20:06:58.834,2,35,174888,149467,88.0
2026-04-18T20:06:58.873,2,36,174888,149467,88.0
2026-04-18T20:06:58.913,2,37,174888,149467,88.0
2026-04-18T20:06:58.953,2,38,175049,150265,88.0
2026-04-18T20:06:58.993,2,39,175049,150265,88.0
2026-04-18T20:06:59.034,2,40,175049,150265,88.0
2026-04-18T20:06:59.073,2,41,175049,150265,88.0
2026-04-18T20:06:59.113,2,42,174990,150140,88.0
2026-04-18T20:06:59.153,2,43,174990,150140,88.0
2026-04-18T20:06:59.193,2,44,174990,150140,88.0
2026-04-18T20:06:59.233,2,45,174990,150140,88.0
2026-04-18T20:06:59.273,2,46,174881,149871,88.0
2026-04-18T20:06:59.313,2,47,174881,149871,88.0
2026-04-18T20:06:59.353,2,48,174881,149871,88.0
2026-04-18T20:06:59.393,2,49,174881,149871,88.0
2026-04-18T20:06:59.433,2,50,174989,149881,88.0
2026-04-18T20:06:59.473,2,51,174989,149881,88.0
2026-04-18T20:06:59.513,2,52,174989,149881,88.0
2026-04-18T20:06:59.553,2,53,174989,149881,88.0
2026-04-18T20:06:59.593,2,54,175182,150553,88.0
2026-04-18T20:06:59.633,2,55,175182,150553,88.0
2026-04-18T20:06:59.673,2,56,175182,150553,88.0
2026-04-18T20:06:59.713,2,57,175182,150553,88.0
2026-04-18T20:06:59.753,2,58,175106,150256,88.0
2026-04-18T20:06:59.792,2,59,175106,150256,88.0
2026-04-18T20:06:59.833,2,60,175106,150256,88.0
2026-04-18T20:06:59.872,2,61,175106,150256,88.0
2026-04-18T20:06:59.912,2,62,174387,148249,88.0
2026-04-18T20:06:59.952,2,63,174387,148249,88.0
2026-04-18T20:06:59.992,2,64,174387,148249,88.0
2026-04-18T20:07:00.032,2,65,174387,148249,88.0
2026-04-18T20:07:00.072,2,66,173329,145711,88.0
2026-04-18T20:07:00.112,2,67,173329,145711,88.0
2026-04-18T20:07:00.152,2,68,173329,145711,88.0
2026-04-18T20:07:00.192,2,69,173329,145711,88.0
2026-04-18T20:07:00.232,2,70,172501,144071,88.0
2026-04-18T20:07:00.272,2,71,172501,144071,88.0
2026-04-18T20:07:00.312,2,72,172501,144071,88.0
2026-04-18T20:07:00.352,2,73,172501,144071,88.0
2026-04-18T20:07:00.392,2,74,172053,143727,88.0
2026-04-18T20:07:00.432,2,75,172053,143727,88.0
2026-04-18T20:07:00.472,2,76,172053,143727,88.0
2026-04-18T20:07:00.512,2,77,172053,143727,88.0
2026-04-18T20:07:00.551,2,78,171814,143326,88.0
2026-04-18T20:07:00.591,2,79,171814,143326,88.0
2026-04-18T20:07:00.632,2,80,171814,143326,88.0
2026-04-18T20:07:00.671,2,81,171814,143326,88.0
2026-04-18T20:07:00.711,2,82,169097,138571,88.0
2026-04-18T20:07:00.751,2,83,169097,138571,88.0
2026-04-18T20:07:00.791,2,84,169097,138571,88.0
2026-04-18T20:07:00.832,2,85,169097,138571,88.0
2026-04-18T20:07:00.871,2,86,166143,133881,88.0
2026-04-18T20:07:00.911,2,87,166143,133881,88.0
2026-04-18T20:07:00.951,2,88,166143,133881,88.0
2026-04-18T20:07:00.991,2,89,166143,133881,88.0
2026-04-18T20:07:01.031,2,90,164318,131371,88.0
2026-04-18T20:07:01.071,2,91,164318,131371,88.0
2026-04-18T20:07:01.110,2,92,164318,131371,88.0
2026-04-18T20:07:01.150,2,93,164318,131371,88.0
2026-04-18T20:07:01.191,2,94,162988,129382,88.0
2026-04-18T20:07:01.231,2,95,162988,129382,88.0
2026-04-18T20:07:01.270,2,96,162988,129382,88.0
2026-04-18T20:07:01.311,2,97,162988,129382,88.0
2026-04-18T20:07:01.351,2,98,162007,128253,88.0
2026-04-18T20:07:01.391,2,99,162007,128253,88.0
2026-04-18T20:07:01.431,2,100,162007,128253,88.0
2026-04-18T20:07:01.471,2,101,162007,128253,88.0
2026-04-18T20:07:01.511,2,102,162024,128405,88.0
2026-04-18T20:07:01.551,2,103,162024,128405,88.0
2026-04-18T20:07:01.590,2,104,162024,128405,88.0
2026-04-18T20:07:01.631,2,105,162024,128405,88.0
2026-04-18T20:07:01.671,2,106,162950,129624,88.0
2026-04-18T20:07:01.710,2,107,162950,129624,88.0
2026-04-18T20:07:01.750,2,108,162950,129624,88.0
2026-04-18T20:07:01.790,2,109,162950,129624,88.0
2026-04-18T20:07:01.830,2,110,163357,130351,88.0
2026-04-18T20:07:01.870,2,111,163357,130351,88.0
2026-04-18T20:07:01.910,2,112,163357,130351,88.0
2026-04-18T20:07:01.950,2,113,163357,130351,88.0
2026-04-18T20:07:01.990,2,114,163043,129694,88.0
2026-04-18T20:07:02.030,2,115,163043,129694,88.0
2026-04-18T20:07:02.070,2,116,163043,129694,88.0
2026-04-18T20:07:02.110,2,117,163043,129694,88.0
2026-04-18T20:07:02.150,2,118,162856,129310,88.0
2026-04-18T20:07:02.190,2,119,162856,129310,88.0
2026-04-18T20:07:02.230,2,120,162856,129310,88.0
2026-04-18T20:07:02.270,2,121,162856,129310,88.0
2026-04-18T20:07:02.309,2,122,162767,129059,88.0
2026-04-18T20:07:02.350,2,123,162767,129059,88.0
2026-04-18T20:07:02.390,2,124,162767,129059,88.0
2026-04-18T20:07:02.430,2,125,162767,129059,88.0
2026-04-18T20:07:02.470,2,126,162849,129243,88.0
2026-04-18T20:07:02.509,2,127,162849,129243,88.0
2026-04-18T20:07:02.550,2,128,162849,129243,88.0
2026-04-18T20:07:02.589,2,129,162849,129243,88.0
2026-04-18T20:07:02.629,2,130,162744,129083,88.0
2026-04-18T20:07:02.669,2,131,162744,129083,88.0
2026-04-18T20:07:02.709,2,132,162744,129083,88.0
2026-04-18T20:07:02.749,2,133,162744,129083,88.0
2026-04-18T20:07:02.789,2,134,162561,128825,88.0
2026-04-18T20:07:02.829,2,135,162561,128825,88.0
2026-04-18T20:07:02.869,2,136,162561,128825,88.0
2026-04-18T20:07:02.909,2,137,162561,128825,88.0
2026-04-18T20:07:02.949,2,138,162376,128531,88.0
2026-04-18T20:07:02.989,2,139,162376,128531,88.0
2026-04-18T20:07:03.028,2,140,162376,128531,88.0
2026-04-18T20:07:03.068,2,141,162376,128531,88.0
2026-04-18T20:07:03.109,2,142,162518,128810,88.0
2026-04-18T20:07:03.149,2,143,162518,128810,88.0
2026-04-18T20:07:03.189,2,144,162518,128810,88.0
2026-04-18T20:07:03.229,2,145,162518,128810,88.0
2026-04-18T20:07:03.269,2,146,162705,129233,88.0
2026-04-18T20:07:03.308,2,147,162705,129233,88.0
2026-04-18T20:07:03.348,2,148,162705,129233,88.0
2026-04-18T20:07:03.388,2,149,162705,129233,88.0
2026-04-18T20:07:03.429,2,150,162821,129512,88.0
2026-04-18T20:07:03.468,2,151,162821,129512,88.0
2026-04-18T20:07:03.508,2,152,162821,129512,88.0
2026-04-18T20:07:03.549,2,153,162821,129512,88.0
2026-04-18T20:07:03.588,2,154,162857,129616,88.0
2026-04-18T20:07:03.628,2,155,162857,129616,88.0
2026-04-18T20:07:03.668,2,156,162857,129616,88.0
2026-04-18T20:07:03.708,2,157,162857,129616,88.0
2026-04-18T20:07:03.748,2,158,162814,129516,88.0
2026-04-18T20:07:03.788,2,159,162814,129516,88.0
2026-04-18T20:07:03.828,2,160,162814,129516,88.0
2026-04-18T20:07:03.868,2,161,162814,129516,88.0
2026-04-18T20:07:03.908,2,162,162859,129646,88.0
2026-04-18T20:07:03.948,2,163,162859,129646,88.0
2026-04-18T20:07:03.988,2,164,162859,129646,88.0
2026-04-18T20:07:04.028,2,165,162859,129646,88.0
2026-04-18T20:07:04.068,2,166,162943,129888,88.0
2026-04-18T20:07:04.108,2,167,162943,129888,88.0
2026-04-18T20:07:04.148,2,168,162943,129888,88.0
2026-04-18T20:07:04.188,2,169,162943,129888,88.0
2026-04-18T20:07:04.228,2,170,162945,129892,88.0
2026-04-18T20:07:04.267,2,171,162945,129892,88.0
2026-04-18T20:07:04.307,2,172,162945,129892,88.0
2026-04-18T20:07:04.348,2,173,162945,129892,88.0
2026-04-18T20:07:04.387,2,174,162977,129982,88.0
2026-04-18T20:07:04.427,2,175,162977,129982,88.0
2026-04-18T20:07:04.467,2,176,162977,129982,88.0
2026-04-18T20:07:04.507,2,177,162977,129982,88.0
2026-04-18T20:07:04.547,2,178,162993,129889,88.0
2026-04-18T20:07:04.587,2,179,162993,129889,88.0
2026-04-18T20:07:04.627,2,180,162993,129889,88.0
2026-04-18T20:07:04.667,2,181,162993,129889,88.0
2026-04-18T20:07:04.707,2,182,163082,130010,88.0
